pubchem_id,drug_name,mean_pred_logIC50,median_pred_logIC50,std_pred_logIC50,mean_true_logIC50,n_test_cells,n_pairs
5494449,Tozasertib,2.8611714839935303,2.8611714839935303,,4.331383228302002,1,1
208908,Lapatinib,2.868589186668396,2.851606607437134,0.9155011527578371,4.134007692337036,15,15
54685215,IOX2,2.898155689239502,2.898155689239502,,2.875459909439087,1,1
123631,Gefitinib,2.904961276054382,2.7254419326782227,0.7401371823047722,3.292929474512736,15,15
2155128,IWP-2,2.9187507969992503,2.897884488105774,0.32150485343239726,2.895959198474884,14,14
49846579,Venotoclax,2.927270285288493,2.9492886066436768,0.3314355370373133,2.758544087409973,15,15
992586,UMI-77,2.9434760298047746,2.872424840927124,0.22268855372689025,3.415208637714386,14,14
60838,Irinotecan,2.945558714866638,3.049075126647949,0.807715260595113,2.4685273518164954,15,15
71268957,GSK343,2.9547342572893416,2.961381435394287,0.36414768845558193,2.777851334639958,14,14
24788740,Ipatasertib,3.0143274148305257,3.187946319580078,0.6726030683613359,4.098212003707886,15,15
11327430,NU7441,3.0814789056777956,3.2020537853240967,0.5243322641787681,3.5418280442555745,15,15
56649450,Alpelisib,3.0879163265228273,3.3500378131866455,0.7452961954793166,4.108838017781576,15,15
11488320,Sapitinib,3.1028779268264772,3.0239226818084717,1.3528175438847916,4.241460951169332,15,15
104741,Fulvestrant,3.11448024113973,3.0561885833740234,0.31317240656198836,3.0316938559214273,15,15
44462758,PRT062607,3.2150761229651317,3.352778196334839,0.6398533196601206,3.8987957239151,14,14
16224745,MK-8776,3.2225173791249593,3.2643887996673584,0.5007942395198383,4.119297027587891,15,15
59472121,VE-822,3.237478290285383,3.263984799385071,0.6644175321085941,3.5574707899774825,14,14
10077147,BX795,3.239638090133667,3.239638090133667,,3.4374380111694336,1,1
6450551,Axitinib,3.2801038197108676,3.2462046146392822,0.4083108607426911,3.0480400919914246,14,14
46943432,I-BET-762,3.293161536966051,3.604030728340149,0.769041845850425,3.7498121772493636,14,14
51039095,AZD4547,3.3028154373168945,3.3293280601501465,0.38606536021282073,2.5439306537310284,15,15
10127622,Selumetinib,3.3032676855723064,3.745466470718384,1.113671767960427,3.28698481520017,15,15
84691,Cisplatin,3.308288131441389,3.290907859802246,0.645857270374973,2.832896737115724,14,14
9813758,BMS-345541,3.33525880745479,3.370198607444763,0.5369853516132724,3.694087198802403,14,14
9943465,GW441756,3.3589354674021403,3.3746190071105957,0.32251769507275235,3.287211306889852,15,15
5460769,Bleomycin (50 uM),3.377502543585641,3.323428988456726,0.7201417461529422,2.4876669304711476,14,14
16095342,GSK269962A,3.3840479850769043,3.3840479850769043,,2.9381070137023926,1,1
644241,Nilotinib,3.4661985874176025,3.5225300788879395,0.47047751053501646,4.301402266820272,15,15
59473233,Entospletinib,3.483976823943002,3.6366183757781982,0.4723227429814981,3.85978673185621,14,14
24821094,Ibrutinib,3.6428055252347673,3.4914408922195435,0.9245313237019553,4.784933294568743,14,14
2984337,WIKI4,3.6593779722849527,3.7264771461486816,0.27410507946831236,3.9135836124420167,15,15
5330286,Palbociclib,3.6838250160217285,3.719231605529785,0.6387397593275749,4.091598272323608,15,15
9938202,EHT-1864,3.7319145679473875,3.7398533821105957,0.3363710472707116,3.621769905090332,15,15
