,pc1,pc2,split,modality
ACH-000995,40.30939559551706,-3.605755492632818,train,mutation
ACH-000938,10.04486335431133,-3.988579538387401,train,mutation
ACH-000586,-1.3426589110017964,-0.9573036183468097,train,mutation
ACH-000781,-0.13860922562730443,0.021298093220083802,train,mutation
ACH-000722,-2.326778258007596,-1.0146136817691949,train,mutation
ACH-000655,-4.195751319290789,1.5756442592964968,train,mutation
ACH-000231,-2.5134632979030735,1.09512334938858,train,mutation
ACH-000363,-3.468739936381965,-0.08140190863397433,train,mutation
ACH-000662,-0.8349597908241277,-0.5695962191549429,train,mutation
ACH-000720,-3.832642357452255,-0.9564469150348744,train,mutation
ACH-000703,-1.3746193767925483,-0.1569028915557297,train,mutation
ACH-000625,-4.730103348954343,0.4017136635156087,train,mutation
ACH-000320,-2.9810780645892785,0.09337160481812784,train,mutation
ACH-000768,-1.7566777544211671,0.3792470543061916,train,mutation
ACH-000457,-4.138022059517035,0.24352929112374866,train,mutation
ACH-000935,-0.5495093019496091,-1.1552908675441484,train,mutation
ACH-000743,-2.925861417478341,-0.5968103245455969,train,mutation
ACH-000347,-3.337746557741154,0.8251173331621852,train,mutation
ACH-000633,-2.415858830702512,0.09168706734787603,train,mutation
ACH-000288,-3.4042590718273136,0.3692811423536895,train,mutation
ACH-000389,-3.463520444033423,0.6356364208996682,train,mutation
ACH-000508,-1.5299431802201535,-0.7203909435452672,train,mutation
ACH-000456,-2.195654612484131,0.5946104600699671,train,mutation
ACH-000238,-2.370810624296247,1.9009728586833345,train,mutation
ACH-000247,-1.8204733680425438,-0.4305939019554985,train,mutation
ACH-000748,-2.269964900333366,-0.3178478808391217,train,mutation
ACH-000440,-2.975386771311058,-0.0691013715535925,train,mutation
ACH-000846,-1.611056315121722,-0.5225834149063292,train,mutation
ACH-000718,-0.9116848789784772,-0.37682450984237714,train,mutation
ACH-000260,-4.8170010278389235,0.7691162297895595,train,mutation
ACH-000997,55.60875405109164,-15.310501852090988,train,mutation
ACH-000567,-1.758398518639856,0.27087731503092777,train,mutation
ACH-000910,0.43105166766970276,-0.11638962634178636,train,mutation
ACH-000860,2.6259080001535673,0.05599162283270016,train,mutation
ACH-000223,-3.68827439600774,0.2508510674812366,train,mutation
ACH-000787,-1.2981580258902128,0.5553248650029552,train,mutation
ACH-000696,-1.8587929181379919,-0.5683278681600706,train,mutation
ACH-000273,-4.79850845024566,0.24191960439765786,train,mutation
ACH-000776,0.23509889604950163,1.034487568887079,train,mutation
ACH-000104,-4.5439165161447805,0.6028255447386178,train,mutation
ACH-000957,16.583389178007728,-1.5659481078510475,train,mutation
ACH-000139,-4.083115106390478,0.31103318485744263,train,mutation
ACH-000565,-3.322941468175063,0.172579746242219,train,mutation
ACH-000177,-4.31228881285305,0.5459952121603051,train,mutation
ACH-000476,-3.9323816462337753,1.6873609231830085,train,mutation
ACH-000373,-3.549236106705866,0.29060708352099585,train,mutation
ACH-000812,-0.48554586231131924,0.06940877505008768,train,mutation
ACH-000336,-4.43070935979739,0.8623723131544091,train,mutation
ACH-000040,-4.5043355174740505,-0.4746224124265468,train,mutation
ACH-000087,-5.136396913342174,0.4711579053613632,train,mutation
ACH-000072,-3.496839902184915,2.2113575113896413,train,mutation
ACH-000353,-2.6825905432128008,-0.05366686575373662,train,mutation
ACH-000298,-2.498769059441234,0.7885251950179244,train,mutation
ACH-000838,-2.893880362133197,-0.012057751905180795,train,mutation
ACH-000989,38.91007502448989,-2.4670462154408224,train,mutation
ACH-000437,-3.414636172917634,1.1219370460982285,train,mutation
ACH-000197,-1.6178332282120909,1.4883252422748647,train,mutation
ACH-000114,-4.06812348299316,0.8875808354962562,train,mutation
ACH-000473,-3.6464006234672652,0.5555375294451652,train,mutation
ACH-000789,-0.3186906234690223,-1.1153733438934348,train,mutation
ACH-000689,-4.200535222504009,0.7205923311981084,train,mutation
ACH-000980,14.383094189258799,-0.8095336555401365,train,mutation
ACH-000362,-3.9546457293458572,-0.11997624398630767,train,mutation
ACH-000098,-4.833783573533366,0.1316511960661591,train,mutation
ACH-000956,16.554063282191333,-2.806156946357583,train,mutation
ACH-000817,-1.8459120026655056,-0.48764584999842653,train,mutation
ACH-000410,-2.3641747853019295,0.1412760754030819,train,mutation
ACH-000563,-0.8578421087821896,0.06887772651028688,train,mutation
