,pc1,pc2,split,modality
ACH-000291,0.525916888756336,-15.07796317468767,train,pathway
ACH-000136,-15.225819543672033,10.518505242371006,train,pathway
ACH-000287,-23.055035730665505,-0.9670925068125251,train,pathway
ACH-000264,-6.608639354584138,-3.4151020065153275,train,pathway
ACH-000983,-15.992322461439649,2.69215260075293,train,pathway
ACH-000019,-1.213813345923529,5.461447211543796,train,pathway
ACH-000648,9.21391538021057,0.2356763280450709,train,pathway
ACH-000965,5.5262574544406675,-2.256701878639472,train,pathway
ACH-000138,8.80616524287897,-28.33573797504374,train,pathway
ACH-000603,-1.7133813294621676,-12.114279306428008,train,pathway
ACH-000046,12.75600538864059,-2.851105005406743,train,pathway
ACH-000332,6.724000476009863,-13.437726848269515,train,pathway
ACH-000096,-12.484977448376586,12.14545599616539,train,pathway
ACH-000745,-11.029102278291939,-6.964722263246176,train,pathway
ACH-000955,-12.006520442080337,-10.178295178728222,train,pathway
ACH-000847,-17.230444855676577,-6.926281546379246,train,pathway
ACH-000429,4.212559787787831,-22.158008540073247,train,pathway
ACH-000794,17.589029761286884,-18.53569911094697,train,pathway
ACH-000559,-15.852611869627221,19.456290411076488,train,pathway
ACH-000960,-27.561443862229503,7.5000407679270955,train,pathway
ACH-000905,18.06899158677278,7.484317927086374,train,pathway
ACH-000664,-16.801008809907536,-1.5783240549900692,train,pathway
ACH-000465,3.9425529313288883,12.761304187326262,train,pathway
ACH-000411,12.764098534509433,-4.328994506788258,train,pathway
ACH-000421,-9.520969599047465,-1.2288985663552157,train,pathway
ACH-000587,9.093603936901996,-5.027477158197467,train,pathway
ACH-000950,-9.212979347350583,-12.082045637193081,train,pathway
ACH-000491,-4.4015149559530045,12.803676610665141,train,pathway
ACH-000998,-0.21473650285532828,-9.517710203851337,train,pathway
ACH-000951,-2.7192170161675064,-5.788499420069661,train,pathway
ACH-000609,18.960597936730977,18.132202078641726,train,pathway
ACH-000688,22.486107885654544,7.541164893986171,train,pathway
ACH-000534,-14.508052708625417,-3.3589348048625998,train,pathway
ACH-000947,3.535617693888813,9.167530984429161,train,pathway
ACH-000399,-14.698080621443,4.530360784641725,train,pathway
ACH-000343,-12.74998182097645,0.015888105817686175,train,pathway
ACH-000103,-0.48292349135364343,-15.925324870200116,train,pathway
ACH-000430,3.020320022336045,11.748162387803074,train,pathway
ACH-000784,12.568740056003628,-1.577096210069941,train,pathway
ACH-000378,2.915800863178316,-12.209009134685816,train,pathway
ACH-000616,4.542121552018302,19.077579306528236,train,pathway
ACH-000514,-18.08523606075443,17.107202676302126,train,pathway
ACH-000221,-18.409792492626462,9.89447135425026,train,pathway
ACH-000116,8.181525690773995,15.994656348989295,train,pathway
ACH-000763,-21.774014440008536,-5.604019270590145,train,pathway
ACH-000004,-20.045479345961187,-10.9815360021762,train,pathway
ACH-000924,-0.602083806308593,4.931483580279204,train,pathway
ACH-000702,-7.184217472736205,10.122059610719507,train,pathway
ACH-000112,-21.914033199451485,-13.312965091578327,train,pathway
ACH-000814,12.437621284959645,16.86733697089253,train,pathway
ACH-000168,-19.906581536617484,-19.29713987561555,train,pathway
ACH-000408,4.564926725388226,-20.486013662212866,train,pathway
ACH-000082,8.546488828982097,20.5400474385054,train,pathway
ACH-000828,8.841605973998753,-6.470947366177225,train,pathway
ACH-000522,0.7147762318464507,9.505594091783587,train,pathway
ACH-000824,0.894014873735616,-17.09022740786858,train,pathway
ACH-000874,-13.257288097066422,-18.027825810328732,train,pathway
ACH-000855,6.220232283247652,-5.595042136460693,train,pathway
ACH-000717,11.966361189128955,-10.235015112516443,train,pathway
ACH-000188,16.362815978859764,-21.089955884343656,train,pathway
ACH-000667,8.541187422825251,-24.95819250926342,train,pathway
ACH-000978,-7.403612605452074,13.331304511625062,train,pathway
ACH-000115,-10.70309450211474,-1.2367134342184711,train,pathway
ACH-000678,19.047007997948437,-7.222426258950518,train,pathway
ACH-000525,-22.393907114452364,1.0363672520936764,train,pathway
ACH-000475,5.5276768926444255,-19.15142318944134,train,pathway
ACH-000042,1.7902919526105592,-21.81266981086001,train,pathway
ACH-000627,15.222932703798516,-7.442916169670162,train,pathway
ACH-000183,-17.926498536669293,4.738597544495554,train,pathway
ACH-000756,0.48687782805444707,15.52217717307073,train,pathway
ACH-000547,21.724819057784988,1.0059851639303277,train,pathway
ACH-000349,6.930074414383731,11.200776584844899,train,pathway
ACH-000651,-15.6228684504538,-2.5421812231532908,train,pathway
ACH-001075,12.35689903553508,-15.103729173545545,train,pathway
ACH-000277,3.6963610580339648,2.0333955648176167,train,pathway
ACH-000613,-5.379616316653886,5.931350219001423,train,pathway
ACH-000930,1.0202946954570489,5.787606081348834,train,pathway
ACH-000986,6.407925258134111,-18.737263611489944,train,pathway
ACH-000637,9.300664426913473,-2.07177543315628,train,pathway
ACH-000478,19.270761774901718,12.977602873958677,train,pathway
ACH-000117,0.01968218080329231,-5.8187772969515255,train,pathway
ACH-000713,11.790807929121828,3.3297108045573593,train,pathway
ACH-000113,-23.88840218599803,-10.14861037535883,train,pathway
ACH-000949,2.137514826955384,6.901393637637676,train,pathway
ACH-000358,-14.157418314533707,17.905365900606387,train,pathway
ACH-000857,17.653524336523056,-18.388809512482442,train,pathway
ACH-000376,9.783903388064287,7.539279889411052,train,pathway
ACH-001306,23.343384591427917,12.848460764847772,train,pathway
ACH-000886,12.863222241290405,3.175572397433118,train,pathway
ACH-000374,8.61233492310305,9.260681833136895,train,pathway
ACH-000914,-21.57989345103753,10.55177275689892,train,pathway
