drug_name,modality,n_train,n_test,spearman,pearson,alpha
LGK974,mutation,425,54,0.3180865256336954,0.27405143597761555,4328.761281083057
LGK974,pathway,425,54,0.6686106346483703,0.6732563231236208,4328.761281083057
LGK974,expression+methylation,425,54,0.5939012769201448,0.6293492981607636,4328.761281083057
LGK974,all four,425,54,0.6428435296359825,0.6475881754332816,4328.761281083057
Irinotecan,expression,425,54,0.7794549266247379,0.742267480281347,1519.9110829529332
Irinotecan,methylation,425,54,0.7254812273680197,0.6794250173708523,1519.9110829529332
Irinotecan,mutation,425,54,0.10691823899371067,0.1958034704352407,1519.9110829529332
Irinotecan,pathway,425,54,0.7594053744997139,0.743689415564687,4328.761281083057
Irinotecan,expression+methylation,425,54,0.7761768629693155,0.7460615874178669,1519.9110829529332
Irinotecan,all four,425,54,0.7905088622069752,0.7636546599001938,4328.761281083057
Oxaliplatin,expression,426,54,0.8263388603011242,0.820129003137477,533.6699231206308
Oxaliplatin,methylation,426,54,0.6558033161806746,0.6688678078413692,533.6699231206308
Oxaliplatin,mutation,426,54,0.24917095483133217,0.30135710119362263,1519.9110829529332
Oxaliplatin,pathway,426,54,0.8400609872307985,0.8226023347545826,4328.761281083057
Oxaliplatin,expression+methylation,426,54,0.8505812845435485,0.8316326024087309,1519.9110829529332
Oxaliplatin,all four,426,54,0.8611778158947969,0.8450721449399949,4328.761281083057
GSK591,expression,420,52,0.6880389311021942,0.6985030922612228,1519.9110829529332
GSK591,methylation,420,52,0.6366430461879962,0.6771485791952933,4328.761281083057
GSK591,mutation,420,52,0.2516861606761718,0.18351545363688362,12328.467394420659
GSK591,pathway,420,52,0.6352770426022368,0.6387251801243657,12328.467394420659
GSK591,expression+methylation,420,52,0.7020404678562281,0.7166033588067676,4328.761281083057
GSK591,all four,420,52,0.6983693332194997,0.6926159275288766,12328.467394420659
VE821,expression,419,51,0.7966515837104072,0.8058370245543098,1519.9110829529332
VE821,methylation,419,51,0.6863348416289593,0.7471249277187612,1519.9110829529332
VE821,mutation,419,51,0.21809954751131222,0.2818627257309655,4328.761281083057
VE821,pathway,419,51,0.7196380090497736,0.778717253580067,4328.761281083057
VE821,expression+methylation,419,51,0.8128506787330316,0.826526457594117,1519.9110829529332
VE821,all four,419,51,0.7781900452488686,0.8106365905877975,4328.761281083057
GSK1904529A,expression,425,54,0.6250809986659042,0.6106015078616553,4328.761281083057
GSK1904529A,methylation,425,54,0.587955021917286,0.5294599174697171,1519.9110829529332
GSK1904529A,mutation,425,54,0.20884314846578994,0.147900021001349,4328.761281083057
GSK1904529A,pathway,425,54,0.5430531732418524,0.559499493657967,12328.467394420659
GSK1904529A,expression+methylation,425,54,0.643072231751477,0.6132091948412871,4328.761281083057
GSK1904529A,all four,425,54,0.6035067657709166,0.5880662456405137,12328.467394420659
Tozasertib,expression,112,16,0.7205882352941175,0.7003098659484478,533.6699231206308
Tozasertib,methylation,112,16,0.6705882352941177,0.6995504722650115,533.6699231206308
Tozasertib,mutation,112,16,-0.008823529411764706,-0.1673029429652106,533.6699231206308
Tozasertib,pathway,112,16,0.7264705882352941,0.7412013563605753,1519.9110829529332
Tozasertib,expression+methylation,112,16,0.6823529411764706,0.6614431755801513,533.6699231206308
Tozasertib,all four,112,16,0.7382352941176471,0.7089870449911697,4328.761281083057
VE-822,expression,391,54,0.7188488660186773,0.7423586694198705,1519.9110829529332
VE-822,methylation,391,54,0.4934248141795311,0.5933523621351289,1519.9110829529332
VE-822,mutation,391,54,0.09159519725557459,0.060864257351314954,4328.761281083057
VE-822,pathway,391,54,0.7039069944730321,0.7259209704423322,4328.761281083057
VE-822,expression+methylation,391,54,0.6807318467695825,0.7058881881916412,1519.9110829529332
VE-822,all four,391,54,0.7154945683247569,0.7468220555417016,4328.761281083057
WZ4003,expression,391,54,0.38479130931961114,0.41977104577175717,1519.9110829529332
WZ4003,methylation,391,54,0.24520678482942632,0.32422410605762964,1519.9110829529332
WZ4003,mutation,391,54,0.2140270630836668,0.2378073664934976,1519.9110829529332
WZ4003,pathway,391,54,0.38700209643605865,0.39707835927563573,4328.761281083057
WZ4003,expression+methylation,391,54,0.3413379073756432,0.39594044366643566,1519.9110829529332
WZ4003,all four,391,54,0.40156279778921283,0.4323922654285983,4328.761281083057
CZC24832,expression,391,54,0.6898799313893653,0.7676648367128898,1519.9110829529332
CZC24832,methylation,391,54,0.478101772441395,0.61937361179666,1519.9110829529332
CZC24832,mutation,391,54,-0.02496664760815704,0.18003268772427228,1519.9110829529332
CZC24832,pathway,391,54,0.6822565275395462,0.7679414009900346,4328.761281083057
CZC24832,expression+methylation,391,54,0.6240899561654277,0.743919503108921,4328.761281083057
CZC24832,all four,391,54,0.6548122736801981,0.766828003698603,4328.761281083057
AZD5582,expression,387,54,0.6932342290832856,0.5808597954695529,1519.9110829529332
AZD5582,methylation,387,54,0.36504669334858003,0.3937943151134122,1519.9110829529332
AZD5582,mutation,387,54,-0.09639794168096052,0.0008156851515449814,1519.9110829529332
AZD5582,pathway,387,54,0.6033542976939202,0.535812726206287,1519.9110829529332
AZD5582,expression+methylation,387,54,0.6027444253859348,0.5200020704491939,1519.9110829529332
AZD5582,all four,387,54,0.5982466171145415,0.5709839596023722,4328.761281083057
GSK2606414,expression,388,54,0.7127501429388221,0.7195259881950535,1519.9110829529332
GSK2606414,methylation,388,54,0.44989517819706487,0.523423167825678,4328.761281083057
GSK2606414,mutation,388,54,0.03960358299980941,0.07729876215303622,4328.761281083057
GSK2606414,pathway,388,54,0.7246426529445397,0.7003412127219011,4328.761281083057
GSK2606414,expression+methylation,388,54,0.6534400609872307,0.6919457244712136,4328.761281083057
GSK2606414,all four,388,54,0.6923194206213075,0.7085516568424416,4328.761281083057
PFI3,expression,391,54,0.7274633123689727,0.7456025827954227,1519.9110829529332
PFI3,methylation,391,54,0.5595959595959595,0.6575414758114855,1519.9110829529332
PFI3,mutation,391,54,0.0706308366685725,0.18785771443684834,4328.761281083057
PFI3,pathway,391,54,0.6929292929292928,0.7236253069883851,4328.761281083057
PFI3,expression+methylation,391,54,0.6822565275395462,0.7396672725896406,1519.9110829529332
PFI3,all four,391,54,0.713512483323804,0.7440833539718826,4328.761281083057
PCI-34051,expression,391,54,0.7613874595006669,0.7744576871023345,1519.9110829529332
PCI-34051,methylation,391,54,0.7091671431294073,0.7538310218095552,1519.9110829529332
PCI-34051,mutation,391,54,0.11057747284162377,0.16143196006123853,4328.761281083057
PCI-34051,pathway,391,54,0.7241852487135505,0.7512355503789083,1519.9110829529332
PCI-34051,expression+methylation,391,54,0.7605488850771869,0.7854209605160934,4328.761281083057
PCI-34051,all four,391,54,0.7652753954640746,0.7908418330366355,4328.761281083057
Wnt-C59,expression,391,54,0.6498570611778158,0.6653663615640737,1519.9110829529332
Wnt-C59,methylation,391,54,0.5732418524871353,0.5576640116159512,1519.9110829529332
Wnt-C59,mutation,391,54,-0.03655422145988184,0.02704358058026933,12328.467394420659
Wnt-C59,pathway,391,54,0.605260148656375,0.6383915705949261,1519.9110829529332
Wnt-C59,expression+methylation,391,54,0.6578616352201256,0.6561676940846624,1519.9110829529332
Wnt-C59,all four,391,54,0.631865828092243,0.6435806246065883,4328.761281083057
I-BET-762,expression,391,54,0.615323041738136,0.7330557193151057,1519.9110829529332
I-BET-762,methylation,391,54,0.48648751667619583,0.6478311629157747,1519.9110829529332
I-BET-762,mutation,391,54,0.20144844673146559,0.27531447359666406,1519.9110829529332
I-BET-762,pathway,391,54,0.5409186201639031,0.6923236097626182,4328.761281083057
I-BET-762,expression+methylation,391,54,0.5400038117019248,0.7298707402598432,4328.761281083057
I-BET-762,all four,391,54,0.587573851724795,0.7280432244217772,4328.761281083057
OTX015,expression,391,54,0.6265294453973698,0.7520419041706701,1519.9110829529332
OTX015,methylation,391,54,0.40590813798360964,0.5869114254167376,1519.9110829529332
OTX015,mutation,391,54,0.26830569849437774,0.3522313101778696,1519.9110829529332
OTX015,pathway,391,54,0.5243758338097959,0.6935601399817966,4328.761281083057
OTX015,expression+methylation,391,54,0.5316943015056222,0.6956436491591191,1519.9110829529332
OTX015,all four,391,54,0.5720221078711645,0.7280025106882482,4328.761281083057
GSK343,expression,390,54,0.6893462931198778,0.7532457158908621,1519.9110829529332
GSK343,methylation,390,54,0.4787878787878787,0.655147374992003,1519.9110829529332
GSK343,mutation,390,54,0.010863350485991994,0.14322194827375495,4328.761281083057
GSK343,pathway,390,54,0.6638841242614827,0.7597350556392938,4328.761281083057
GSK343,expression+methylation,390,54,0.6481799123308557,0.7570186348785269,4328.761281083057
GSK343,all four,390,54,0.65641318848866,0.7679099099974647,12328.467394420659
ML323,expression,390,54,0.7629121402706307,0.7393513907459989,1519.9110829529332
ML323,methylation,390,54,0.6284352963598245,0.5906470832159978,1519.9110829529332
ML323,mutation,390,54,0.12704402515723268,0.06828270929467932,4328.761281083057
ML323,pathway,390,54,0.7890604154755096,0.7741109492794443,1519.9110829529332
ML323,expression+methylation,390,54,0.7315037164093766,0.7156926720393811,1519.9110829529332
ML323,all four,390,54,0.7612349914236707,0.7513724981241893,4328.761281083057
Entospletinib,expression,391,54,0.5169048980369735,0.5799568495772459,1519.9110829529332
Entospletinib,methylation,391,54,0.4195540308747856,0.5142609420571803,1519.9110829529332
Entospletinib,mutation,391,54,0.11019630264913281,0.05303104475404596,12328.467394420659
Entospletinib,pathway,391,54,0.4822184105202972,0.5413727944131412,4328.761281083057
Entospletinib,expression+methylation,391,54,0.45210596531351244,0.5591913039504385,1519.9110829529332
Entospletinib,all four,391,54,0.5223175147703449,0.5803705874014834,4328.761281083057
PRT062607,expression,391,54,0.6145607013531542,0.6883110672566459,1519.9110829529332
PRT062607,methylation,391,54,0.5395464074709356,0.5634488549534324,533.6699231206308
PRT062607,mutation,391,54,0.061330283971793395,0.15894884476478843,1519.9110829529332
PRT062607,pathway,391,54,0.590775681341719,0.6433499855921596,1519.9110829529332
PRT062607,expression+methylation,391,54,0.5236134934248141,0.5771048621402264,533.6699231206308
PRT062607,all four,391,54,0.5725557461406516,0.621502493525224,1519.9110829529332
Ribociclib,expression,421,53,0.71464279954846,0.7923533846468686,1519.9110829529332
Ribociclib,methylation,421,53,0.5813578455087889,0.6581028435377984,1519.9110829529332
Ribociclib,mutation,421,53,0.11014352523786484,0.163717540914128,1519.9110829529332
Ribociclib,pathway,421,53,0.7149653281728753,0.765029775593196,4328.761281083057
Ribociclib,expression+methylation,421,53,0.7021448153523625,0.7670457276296067,1519.9110829529332
Ribociclib,all four,421,53,0.7185937751975486,0.7704613664142904,4328.761281083057
AGI-6780,expression,390,54,0.5966457023060796,0.5850851090410623,1519.9110829529332
AGI-6780,methylation,390,54,0.48885077186963977,0.4570378603389018,1519.9110829529332
AGI-6780,mutation,390,54,0.1470173432437583,0.11003244469911594,4328.761281083057
AGI-6780,pathway,390,54,0.6222603392414712,0.6033728597200474,4328.761281083057
AGI-6780,expression+methylation,390,54,0.5592147894034686,0.5688841255100507,4328.761281083057
AGI-6780,all four,390,54,0.6009910425004764,0.5835898040234468,4328.761281083057
Picolinici-acid,expression,390,54,0.7828854583571564,0.7580085553574791,1519.9110829529332
Picolinici-acid,methylation,390,54,0.5170573661139698,0.6262839630597763,1519.9110829529332
Picolinici-acid,mutation,390,54,0.00011435105774728416,0.01977973765131382,1519.9110829529332
Picolinici-acid,pathway,390,54,0.7072612921669523,0.7316096761879065,4328.761281083057
Picolinici-acid,expression+methylation,390,54,0.7263960358299979,0.7334447758895171,4328.761281083057
Picolinici-acid,all four,390,54,0.6923194206213075,0.7289093090345404,4328.761281083057
PF-4708671,expression,112,16,0.8941176470588235,0.7984402495783094,4328.761281083057
PF-4708671,methylation,112,16,0.6647058823529411,0.6664757300521928,1519.9110829529332
PF-4708671,mutation,112,16,-0.02941176470588235,-0.22566894433018617,1519.9110829529332
PF-4708671,pathway,112,16,0.8441176470588234,0.7978515107504007,12328.467394420659
PF-4708671,expression+methylation,112,16,0.85,0.7931189166841316,4328.761281083057
PF-4708671,all four,112,16,0.85,0.7860170665869319,12328.467394420659
PRIMA-1MET,expression,393,54,0.6693729750333522,0.6775134892951913,1519.9110829529332
PRIMA-1MET,methylation,393,54,0.5990089574995234,0.604786848135948,1519.9110829529332
PRIMA-1MET,mutation,393,54,0.11781970649895175,0.19008481786910036,533.6699231206308
PRIMA-1MET,pathway,393,54,0.6291214027063083,0.6469478401392672,4328.761281083057
PRIMA-1MET,expression+methylation,393,54,0.6606822946445587,0.654295440645756,1519.9110829529332
PRIMA-1MET,all four,393,54,0.6721174004192871,0.6827165979619397,4328.761281083057
Serdemetan,expression,420,53,0.7714078374455734,0.760675905137602,1519.9110829529332
Serdemetan,methylation,420,53,0.6698919529108208,0.691514046183994,1519.9110829529332
Serdemetan,mutation,420,53,0.0841799709724238,0.13187875276374594,1519.9110829529332
Serdemetan,pathway,420,53,0.744476697306886,0.7574829226036699,4328.761281083057
Serdemetan,expression+methylation,420,53,0.7613288179325916,0.7621948605119058,1519.9110829529332
Serdemetan,all four,420,53,0.7541525560393484,0.7599852832296796,4328.761281083057
AZD6482,expression,111,16,0.36176470588235293,0.5122231998428293,1519.9110829529332
AZD6482,methylation,111,16,0.5735294117647058,0.5392593826015677,533.6699231206308
AZD6482,mutation,111,16,-0.29705882352941176,-0.0486210460929686,533.6699231206308
AZD6482,pathway,111,16,0.5882352941176471,0.5868389604122918,12328.467394420659
AZD6482,expression+methylation,111,16,0.6382352941176471,0.5500972773262844,533.6699231206308
AZD6482,all four,111,16,0.5058823529411764,0.598333998194257,12328.467394420659
Foretinib,expression,417,54,0.5981703830760433,0.636520351946,1519.9110829529332
Foretinib,methylation,417,54,0.49258623975605104,0.5190599529647554,4328.761281083057
Foretinib,mutation,417,54,0.0317514770344959,-0.007714609492702369,35111.917342151275
Foretinib,pathway,417,54,0.5898608728797408,0.6702183715653942,4328.761281083057
Foretinib,expression+methylation,417,54,0.5558604917095482,0.596138485752548,1519.9110829529332
Foretinib,all four,417,54,0.5978654469220506,0.658267300551441,4328.761281083057
JQ1,expression,420,53,0.6598935655539429,0.7233297235857012,1519.9110829529332
JQ1,methylation,420,53,0.499435574907273,0.6002162757086738,1519.9110829529332
JQ1,mutation,420,53,0.18158361554587965,0.2506388138150467,1519.9110829529332
JQ1,pathway,420,53,0.6238509917755201,0.707600544867923,4328.761281083057
JQ1,expression+methylation,420,53,0.6409450088695371,0.7058906529797424,1519.9110829529332
JQ1,all four,420,53,0.7169004999193678,0.73586531102298,4328.761281083057
TW 37,expression,173,16,0.3382352941176471,0.2845584218831394,4328.761281083057
TW 37,methylation,173,16,0.0411764705882353,0.15922731211484215,1519.9110829529332
TW 37,mutation,173,16,0.38823529411764707,0.3236876251903194,4328.761281083057
TW 37,pathway,173,16,0.3294117647058824,0.2637380725680827,12328.467394420659
TW 37,expression+methylation,173,16,0.2411764705882353,0.27316133948808574,4328.761281083057
TW 37,all four,173,16,0.4441176470588235,0.3163591348356438,12328.467394420659
PFI-1,expression,417,54,0.5309319611206403,0.5997838778432487,1519.9110829529332
PFI-1,methylation,417,54,0.4540880503144653,0.5200443596413131,1519.9110829529332
PFI-1,mutation,417,54,0.06011053935582236,0.20457665809686337,1519.9110829529332
PFI-1,pathway,417,54,0.5446540880503143,0.6035187952925318,4328.761281083057
PFI-1,expression+methylation,417,54,0.5238421955403086,0.576336112016639,1519.9110829529332
PFI-1,all four,417,54,0.5272727272727272,0.6190162925315751,4328.761281083057
IOX2,expression,81,14,0.8285714285714285,0.7372589514270732,65.79332246575679
IOX2,methylation,81,14,0.4945054945054946,-0.028083647729703592,187.3817422860383
IOX2,mutation,81,14,-0.09010989010989012,-0.09352295145742946,100000.0
IOX2,pathway,81,14,0.8417582417582418,0.8833512623184472,4328.761281083057
IOX2,expression+methylation,81,14,0.6835164835164835,0.7450400920462512,533.6699231206308
IOX2,all four,81,14,0.7802197802197802,0.869158415631051,4328.761281083057
CHIR-99021,expression,81,14,0.6967032967032967,0.7141857194000392,533.6699231206308
CHIR-99021,methylation,81,14,0.8725274725274725,0.6776703347349262,187.3817422860383
CHIR-99021,mutation,81,14,0.1252747252747253,0.05728309210449459,100000.0
CHIR-99021,pathway,81,14,0.5560439560439561,0.596235645356344,4328.761281083057
CHIR-99021,expression+methylation,81,14,0.8637362637362638,0.8177428275681726,187.3817422860383
CHIR-99021,all four,81,14,0.621978021978022,0.7449320396083161,533.6699231206308
SGC0946,expression,417,54,0.5040975795692776,0.5150295687400612,4328.761281083057
SGC0946,methylation,417,54,0.34949494949494947,0.44601360875891916,1519.9110829529332
SGC0946,mutation,417,54,0.15685153421002476,0.05621606060161605,100000.0
SGC0946,pathway,417,54,0.5513626834381551,0.541194615339152,12328.467394420659
SGC0946,expression+methylation,417,54,0.44135696588526774,0.5143075312880118,4328.761281083057
SGC0946,all four,417,54,0.5541833428625881,0.5641336564264874,12328.467394420659
Erlotinib,expression,418,54,0.34446350295406897,0.3163405462966565,1519.9110829529332
Erlotinib,methylation,418,54,0.3539927577663426,0.28347840624592235,4328.761281083057
Erlotinib,mutation,418,54,0.29224318658280923,0.21935482419230987,4328.761281083057
Erlotinib,pathway,418,54,0.335620354488279,0.30084393556198274,4328.761281083057
Erlotinib,expression+methylation,418,54,0.3782351820087668,0.32428350786986876,4328.761281083057
Erlotinib,all four,418,54,0.3945492662473794,0.34678801942592596,12328.467394420659
Rucaparib,expression,419,53,0.6726334462183519,0.7054219603078549,1519.9110829529332
Rucaparib,methylation,419,53,0.5559587163360747,0.6283552991371482,1519.9110829529332
Rucaparib,mutation,419,53,0.18005160457990646,0.2081815750091111,4328.761281083057
Rucaparib,pathway,419,53,0.7226253830027416,0.7370905521422102,4328.761281083057
Rucaparib,expression+methylation,419,53,0.6486856958555073,0.6865378298181135,4328.761281083057
Rucaparib,all four,419,53,0.7150459603289792,0.7431886603141296,4328.761281083057
Niraparib,expression,393,54,0.7819706498951781,0.8247095501754584,1519.9110829529332
Niraparib,methylation,393,54,0.6234800838574422,0.7100432181486486,533.6699231206308
Niraparib,mutation,393,54,0.13329521631408422,0.19437403586034568,1519.9110829529332
Niraparib,pathway,393,54,0.8213074137602439,0.8425947430417181,4328.761281083057
Niraparib,expression+methylation,393,54,0.7780827139317705,0.8273613027198965,1519.9110829529332
Niraparib,all four,393,54,0.8047646274061367,0.8410495217331706,4328.761281083057
MK-1775,expression,426,54,0.6152468076996379,0.6474271097070785,1519.9110829529332
MK-1775,methylation,426,54,0.43800266819134737,0.4570092840779121,533.6699231206308
MK-1775,mutation,426,54,0.13817419477796836,0.13019844248375956,1519.9110829529332
MK-1775,pathway,426,54,0.6573279969506385,0.6533303045421877,1519.9110829529332
MK-1775,expression+methylation,426,54,0.5681341719077567,0.5870059417402391,1519.9110829529332
MK-1775,all four,426,54,0.6006861063464837,0.623412368584823,4328.761281083057
Dinaciclib,expression,390,54,0.772288927005908,0.6759954263566796,1519.9110829529332
Dinaciclib,methylation,390,54,0.5319230036211167,0.46129174387688965,1519.9110829529332
Dinaciclib,mutation,390,54,-0.09502572898799314,-0.06286796743148937,1519.9110829529332
Dinaciclib,pathway,390,54,0.762607204116638,0.6763148695650847,1519.9110829529332
Dinaciclib,expression+methylation,390,54,0.705889079473985,0.613529162478271,1519.9110829529332
Dinaciclib,all four,390,54,0.6783685915761386,0.6272379573297577,1519.9110829529332
Gemcitabine,expression,424,54,0.7293691633314274,0.7341585956964762,1519.9110829529332
Gemcitabine,methylation,424,54,0.5854392986468457,0.5991234918864858,1519.9110829529332
Gemcitabine,mutation,424,54,0.04730322088812654,0.14140014732028666,4328.761281083057
Gemcitabine,pathway,424,54,0.7028397179340574,0.7075202891106577,1519.9110829529332
Gemcitabine,expression+methylation,424,54,0.7157232704402514,0.7203618132207601,1519.9110829529332
Gemcitabine,all four,424,54,0.7181627596721936,0.7241156952360907,4328.761281083057
Bortezomib,expression,421,54,0.642691061558986,0.5143264437704764,1519.9110829529332
Bortezomib,methylation,421,54,0.4564513055079092,0.399782446415523,1519.9110829529332
Bortezomib,mutation,421,54,0.29811320754716975,0.26419387374189224,1519.9110829529332
Bortezomib,pathway,421,54,0.6061749571183531,0.4797747310060587,12328.467394420659
Bortezomib,expression+methylation,421,54,0.6080045740423098,0.47584373406671954,1519.9110829529332
Bortezomib,all four,421,54,0.6299599771297884,0.49972203409905114,12328.467394420659
GSK269962A,expression,112,16,0.611764705882353,0.5760858031770565,4328.761281083057
GSK269962A,methylation,112,16,0.6029411764705882,0.5998541659573353,1519.9110829529332
GSK269962A,mutation,112,16,-0.2911764705882353,-0.06976962458983466,35111.917342151275
GSK269962A,pathway,112,16,0.6323529411764706,0.582359639955426,12328.467394420659
GSK269962A,expression+methylation,112,16,0.7058823529411764,0.598469866097338,4328.761281083057
GSK269962A,all four,112,16,0.6470588235294118,0.5945448129223287,12328.467394420659
SB505124,expression,108,16,0.4323529411764706,0.42874376649874507,1519.9110829529332
SB505124,methylation,108,16,0.6264705882352941,0.4815456295841024,187.3817422860383
SB505124,mutation,108,16,-0.3205882352941176,-0.20807547582800756,533.6699231206308
SB505124,pathway,108,16,0.31176470588235294,0.4745540498255495,4328.761281083057
SB505124,expression+methylation,108,16,0.5411764705882353,0.5855445335733795,1519.9110829529332
SB505124,all four,108,16,0.488235294117647,0.5265228292141166,4328.761281083057
Tamoxifen,expression,421,54,0.3914999047074518,0.4421573044329036,4328.761281083057
Tamoxifen,methylation,421,54,0.28233276157804454,0.3140275055101091,1519.9110829529332
Tamoxifen,mutation,421,54,0.06620926243567753,0.09301771292046802,1519.9110829529332
Tamoxifen,pathway,421,54,0.41528492471888695,0.4454502853185917,12328.467394420659
Tamoxifen,expression+methylation,421,54,0.3677148846960167,0.4274955425395782,4328.761281083057
Tamoxifen,all four,421,54,0.3969125214408233,0.45148787005662394,12328.467394420659
Fulvestrant,expression,423,54,0.6841623785020011,0.6257647504646902,1519.9110829529332
Fulvestrant,methylation,423,54,0.38296169239565464,0.3961017015847471,1519.9110829529332
Fulvestrant,mutation,423,54,0.23377167905469787,0.29875203316698257,4328.761281083057
Fulvestrant,pathway,423,54,0.6850009529254811,0.642162107568073,4328.761281083057
Fulvestrant,expression+methylation,423,54,0.5970268724985706,0.5653084490323524,1519.9110829529332
Fulvestrant,all four,423,54,0.656794358681151,0.6307775018795603,4328.761281083057
EPZ004777,expression,425,54,0.7103868877453782,0.7118958391190455,1519.9110829529332
EPZ004777,methylation,425,54,0.5890222984562605,0.6371742951822144,1519.9110829529332
EPZ004777,mutation,425,54,0.038460072422336566,0.07136786545375115,1519.9110829529332
EPZ004777,pathway,425,54,0.6904135696588525,0.7278087562332043,4328.761281083057
EPZ004777,expression+methylation,425,54,0.6498570611778158,0.6826553935693528,1519.9110829529332
EPZ004777,all four,425,54,0.724413950829045,0.7312956052921666,4328.761281083057
YK-4-279,expression,421,54,0.647951210215361,0.6216691764147149,1519.9110829529332
YK-4-279,methylation,421,54,0.4621688583952734,0.4661834546772204,1519.9110829529332
YK-4-279,mutation,421,54,0.1587573851724795,0.17574078599797271,1519.9110829529332
YK-4-279,pathway,421,54,0.6032018296169238,0.5841971708061733,4328.761281083057
YK-4-279,expression+methylation,421,54,0.5965694682675814,0.5749408530635922,1519.9110829529332
YK-4-279,all four,421,54,0.634229083285687,0.6129238257553924,4328.761281083057
Piperlongumine,expression,81,14,0.5912087912087912,0.4976094220905691,1519.9110829529332
Piperlongumine,methylation,81,14,0.7274725274725276,0.45086334259925054,533.6699231206308
Piperlongumine,mutation,81,14,-0.2527472527472528,-0.1164478392909587,187.3817422860383
Piperlongumine,pathway,81,14,0.5032967032967033,0.42104008802426973,4328.761281083057
Piperlongumine,expression+methylation,81,14,0.7318681318681319,0.5450643526124928,4328.761281083057
Piperlongumine,all four,81,14,0.7230769230769231,0.5050392012215269,12328.467394420659
Daporinad,expression,252,27,0.611111111111111,0.6496522814621521,1519.9110829529332
Daporinad,methylation,252,27,0.48656898656898656,0.5022420466219056,1519.9110829529332
Daporinad,mutation,252,27,0.02869352869352869,0.11362904100450431,1519.9110829529332
Daporinad,pathway,252,27,0.6575091575091575,0.6487695476368693,4328.761281083057
Daporinad,expression+methylation,252,27,0.5726495726495726,0.5779480910071404,1519.9110829529332
Daporinad,all four,252,27,0.6874236874236873,0.6419999920769067,4328.761281083057
BMS-345541,expression,392,54,0.6080045740423098,0.6231282546137691,1519.9110829529332
BMS-345541,methylation,392,54,0.5782732990280158,0.6037183919363656,1519.9110829529332
BMS-345541,mutation,392,54,-0.028930817610062887,0.0043892373637215015,1519.9110829529332
BMS-345541,pathway,392,54,0.568286639984753,0.6258867947664637,4328.761281083057
BMS-345541,expression+methylation,392,54,0.6368210405946253,0.6357832866357565,1519.9110829529332
BMS-345541,all four,392,54,0.5595197255574613,0.6030869468113587,1519.9110829529332
AZ960,expression,393,54,0.6384219554030874,0.6829904429595766,1519.9110829529332
AZ960,methylation,393,54,0.5920716599961882,0.5966085892357547,533.6699231206308
AZ960,mutation,393,54,0.34888507718696393,0.36856904341478364,4328.761281083057
AZ960,pathway,393,54,0.6345340194396797,0.6830968826824277,4328.761281083057
AZ960,expression+methylation,393,54,0.6368210405946253,0.6730613209404264,1519.9110829529332
AZ960,all four,393,54,0.6445206784829426,0.6967297091528459,4328.761281083057
AZD4547,expression,423,54,0.6673908900323995,0.6359273657027669,1519.9110829529332
AZD4547,methylation,423,54,0.5491518963217076,0.5453031886235593,1519.9110829529332
AZD4547,mutation,423,54,0.3375262054507337,0.33266568574853317,4328.761281083057
AZD4547,pathway,423,54,0.5855917667238422,0.5787762876835548,4328.761281083057
AZD4547,expression+methylation,423,54,0.6190585096245472,0.5961220511503658,1519.9110829529332
AZD4547,all four,423,54,0.641471316943015,0.6165868695986689,4328.761281083057
Ibrutinib,expression,388,54,0.4835143891747665,0.4798862517268954,1519.9110829529332
Ibrutinib,methylation,388,54,0.39637888317133596,0.3962714667034794,1519.9110829529332
Ibrutinib,mutation,388,54,0.06620926243567753,0.067423210058422,1519.9110829529332
Ibrutinib,pathway,388,54,0.3159519725557461,0.29337186909913343,1519.9110829529332
Ibrutinib,expression+methylation,388,54,0.4842767295597484,0.48114500294906093,1519.9110829529332
Ibrutinib,all four,388,54,0.3421002477606251,0.3422870173530492,1519.9110829529332
GSK2830371,expression,343,40,0.7151969981238274,0.7510327164937328,1519.9110829529332
GSK2830371,methylation,343,40,0.523639774859287,0.6506977100511412,1519.9110829529332
GSK2830371,mutation,343,40,0.26979362101313326,0.3367164259353632,1519.9110829529332
GSK2830371,pathway,343,40,0.6478424015009381,0.762806656108939,4328.761281083057
GSK2830371,expression+methylation,343,40,0.6619136960600376,0.7334156472548063,1519.9110829529332
GSK2830371,all four,343,40,0.6675422138836774,0.7578285965808218,4328.761281083057
Sabutoclax,expression,390,54,0.7241852487135505,0.6898792134777654,1519.9110829529332
Sabutoclax,methylation,390,54,0.6154755098151323,0.5693192541589032,1519.9110829529332
Sabutoclax,mutation,390,54,0.04196683819325328,0.07918085748961656,1519.9110829529332
Sabutoclax,pathway,390,54,0.7161806746712406,0.6788045352677805,1519.9110829529332
Sabutoclax,expression+methylation,390,54,0.7254812273680197,0.684725093111283,1519.9110829529332
Sabutoclax,all four,390,54,0.7184676958261863,0.6803706758424136,4328.761281083057
LY2109761,expression,390,54,0.6579378692586239,0.6094925045963984,4328.761281083057
LY2109761,methylation,390,54,0.4944158566800076,0.542583646234057,1519.9110829529332
LY2109761,mutation,390,54,-0.02504288164665523,-0.009638098267184939,1519.9110829529332
LY2109761,pathway,390,54,0.6277491900133408,0.6231331191207164,4328.761281083057
LY2109761,expression+methylation,390,54,0.6254621688583951,0.630271006898085,4328.761281083057
LY2109761,all four,390,54,0.6388793596340765,0.6121390211119947,4328.761281083057
