epoch,train_mse,val_mse,test_mse
0,2.767306089401245,2.504396915435791,2.560828924179077
1,2.4397706985473633,2.542835235595703,2.7599337100982666
2,2.4227943420410156,2.536667823791504,2.6510097980499268
3,2.2760276794433594,2.432512044906616,2.476921796798706
4,2.248352289199829,2.410545825958252,2.4584810733795166
5,2.2114665508270264,2.3761446475982666,2.4172415733337402
6,2.167320728302002,2.3744161128997803,2.435025215148926
7,2.2241039276123047,2.8758976459503174,3.1888556480407715
8,2.2801437377929688,2.5717389583587646,2.6296637058258057
9,2.2309906482696533,2.3481178283691406,2.4115803241729736
10,2.2284774780273438,2.6217291355133057,2.8258588314056396
11,2.2252421379089355,2.497365951538086,2.5044820308685303
12,2.2535603046417236,2.6613597869873047,2.70356822013855
13,2.458197832107544,2.5523910522460938,2.7369844913482666
14,2.4012815952301025,2.5751471519470215,2.6842708587646484
15,2.2663652896881104,2.556025981903076,2.739511728286743
16,2.236952543258667,2.4079108238220215,2.489602565765381
17,2.223870038986206,2.439283847808838,2.5576016902923584
18,2.1764421463012695,2.466043710708618,2.4869377613067627
19,2.136099338531494,2.416240930557251,2.470101833343506
20,2.132206916809082,2.4708518981933594,2.5066490173339844
21,2.1617963314056396,2.535893201828003,2.586845874786377
22,2.179729461669922,2.3892953395843506,2.524156093597412
23,2.188600540161133,2.5355310440063477,2.7124786376953125
24,2.181830883026123,2.578782558441162,2.7312772274017334
25,2.148075580596924,2.5657453536987305,2.6968729496002197
26,2.145660161972046,2.5356175899505615,2.6254780292510986
27,2.148916006088257,2.583437919616699,2.7321383953094482
28,2.1342320442199707,2.5125060081481934,2.673623561859131
29,2.2697629928588867,2.6307899951934814,2.757223606109619
30,2.2106876373291016,2.479065418243408,2.5895020961761475
31,2.1388962268829346,2.555421829223633,2.5951452255249023
32,2.1529510021209717,2.48752760887146,2.5584564208984375
33,2.182302713394165,2.5663111209869385,2.8129184246063232
34,2.4513914585113525,2.6314635276794434,2.8772265911102295
35,2.4300692081451416,2.6573030948638916,2.952486038208008
36,2.3922231197357178,2.6470115184783936,2.9476311206817627
37,2.3292243480682373,2.5903749465942383,2.8872599601745605
38,2.322465419769287,2.6678593158721924,2.952695608139038
39,2.236721992492676,2.487574338912964,2.6846566200256348
40,2.1777002811431885,2.522602081298828,2.7330596446990967
41,2.189476490020752,2.5601370334625244,2.726553201675415
42,2.2091944217681885,2.700300693511963,2.905148506164551
43,2.2111454010009766,2.6799070835113525,2.87075138092041
44,2.3676955699920654,2.57285475730896,2.903945207595825
45,2.3870043754577637,2.621668815612793,2.924165725708008
46,2.1921792030334473,2.3742258548736572,2.5725905895233154
47,2.1772172451019287,2.393981695175171,2.518109083175659
48,2.147893190383911,2.331624984741211,2.4642326831817627
49,2.116443157196045,2.319136142730713,2.407799243927002
50,2.1344165802001953,2.335001230239868,2.385415554046631
51,2.197124719619751,2.435159921646118,2.5770742893218994
52,2.1503548622131348,2.5343515872955322,2.627499580383301
53,2.1392359733581543,2.3550219535827637,2.312659978866577
54,2.1022958755493164,2.340695858001709,2.378692865371704
55,2.104571580886841,2.3283402919769287,2.3797948360443115
56,2.06518816947937,2.377864360809326,2.447312831878662
57,2.0565710067749023,2.3349742889404297,2.39233660697937
58,2.0419061183929443,2.3268821239471436,2.3471176624298096
59,2.065469741821289,2.2775022983551025,2.317295789718628
60,2.0157582759857178,2.296355962753296,2.2971103191375732
61,2.0189216136932373,2.2752153873443604,2.3252627849578857
62,2.0496180057525635,2.286630153656006,2.3096749782562256
63,2.123652458190918,2.3691139221191406,2.4027397632598877
64,2.1722121238708496,2.6353747844696045,2.9632647037506104
65,2.324413537979126,2.406062126159668,2.5517899990081787
66,2.096306800842285,2.3819470405578613,2.449148654937744
67,2.0585741996765137,2.385537624359131,2.4923899173736572
68,2.009427785873413,2.4167306423187256,2.458045482635498
69,2.0572845935821533,2.2791218757629395,2.2410426139831543
70,2.019108533859253,2.3413445949554443,2.2776858806610107
71,2.022130012512207,2.303684949874878,2.247020959854126
72,2.015333414077759,2.2765917778015137,2.2154979705810547
73,2.0072717666625977,2.2392663955688477,2.2649409770965576
74,2.005509376525879,2.2440130710601807,2.26364803314209
75,2.028276205062866,2.2776265144348145,2.339343309402466
76,2.03627347946167,2.2711925506591797,2.3973655700683594
77,2.0201377868652344,2.278536319732666,2.349623203277588
78,2.0162723064422607,2.29475736618042,2.4145662784576416
79,2.028029680252075,2.2717125415802,2.305734395980835
